Start date,PD_0_25,LD_0_25,RES_0_25,IMB_0_25,RIM_0_100
2025-12-01 18:00:00+01:00,12.5,12.5,15.206107797019744,12.5,52.70610779701974
2025-12-01 19:00:00+01:00,12.5,12.5,14.812989505346827,12.5,52.31298950534683
2025-12-01 20:00:00+01:00,12.5,12.5,14.356146659839952,12.5,51.85614665983995
2025-12-01 21:00:00+01:00,12.5,12.5,13.798513733684658,12.5,51.29851373368466
2025-12-01 22:00:00+01:00,12.5,12.5,12.5,12.5,50.0
2025-12-01 23:00:00+01:00,12.5,12.5,12.5,12.5,50.0
2025-12-02 00:00:00+01:00,12.5,12.5,12.5,12.5,50.0
2025-12-02 01:00:00+01:00,12.5,12.5,12.5,12.5,50.0
2025-12-02 02:00:00+01:00,12.5,12.5,12.5,12.5,50.0
2025-12-02 03:00:00+01:00,12.5,12.5,12.5,12.5,50.0
2025-12-02 04:00:00+01:00,12.5,12.5,12.5,12.5,50.0
2025-12-02 05:00:00+01:00,12.5,12.5,12.5,12.5,50.0
2025-12-02 06:00:00+01:00,12.5,12.5,12.5,12.5,50.0
2025-12-02 07:00:00+01:00,12.5,12.5,12.5,12.5,50.0
2025-12-02 08:00:00+01:00,12.5,12.5,12.5,12.5,50.0
2025-12-02 09:00:00+01:00,12.5,12.5,12.5,12.5,50.0
2025-12-02 10:00:00+01:00,12.5,12.5,12.5,12.5,50.0
2025-12-02 11:00:00+01:00,12.5,12.5,12.5,12.5,50.0
2025-12-02 12:00:00+01:00,12.5,12.5,12.5,12.5,50.0
2025-12-02 13:00:00+01:00,12.5,12.5,12.5,12.5,50.0
2025-12-02 14:00:00+01:00,12.5,12.5,12.5,12.5,50.0
2025-12-02 15:00:00+01:00,12.5,12.5,12.5,12.5,50.0
2025-12-02 16:00:00+01:00,12.5,12.5,12.5,12.5,50.0
2025-12-02 17:00:00+01:00,12.5,12.5,12.5,12.5,50.0
2025-12-02 18:00:00+01:00,12.5,12.5,12.5,12.5,50.0
2025-12-02 19:00:00+01:00,12.5,12.5,12.5,12.5,50.0
2025-12-02 20:00:00+01:00,12.5,12.5,12.5,12.5,50.0
2025-12-02 21:00:00+01:00,12.5,12.5,12.5,12.5,50.0
2025-12-02 22:00:00+01:00,12.5,12.5,12.5,12.5,50.0
2025-12-02 23:00:00+01:00,12.5,12.5,12.5,12.5,50.0
